0,,DF17,7,24.171816,120.109070,20955.699219,4.280000,19.139999,280.589996,16,127,1754533689,48,1438568889,0
0,,DF17,7,24.171846,120.108887,20960.800781,6.070000,19.139999,279.890015,16,127,1754533690,49,1438568890,0
0,,DF17,7,24.171871,120.108696,20966.099609,4.590000,19.110001,277.950012,16,127,1754533691,50,1438568891,0
0,,DF17,7,24.171896,120.108521,20970.800781,4.890000,19.000000,278.079987,16,127,1754533692,51,1438568892,0
0,,DF17,7,24.172009,120.101967,21161.400391,4.200000,15.770000,257.250000,17,127,1754533731,90,1438568931,0
0,,DF17,7,24.171974,120.101814,21165.699219,4.480000,15.630000,254.860001,17,127,1754533732,91,1438568932,0
0,,DF17,7,24.171938,120.101669,21170.800781,5.650000,14.880000,254.399994,17,127,1754533733,92,1438568933,0
0,,DF17,7,24.171789,120.100571,21205.300781,4.830000,16.350000,264.809998,17,127,1754533740,99,1438568940,0
0,,DF17,7,24.171715,120.099945,21221.400391,5.740000,14.840000,260.899994,17,127,1754533743,102,1438568943,0
0,,DF17,7,24.171618,120.099304,21246.500000,5.870000,17.370001,259.720001,17,127,1754533748,107,1438568948,0
0,,DF17,7,24.171268,119.963036,24494.699219,5.180000,20.750000,280.149994,17,127,1754534362,209,1438569562,0
0,,DF17,7,24.171307,119.962845,24500.400391,6.070000,20.260000,283.750000,17,127,1754534363,210,1438569563,0
0,,DF17,7,24.171354,119.962646,24505.699219,4.580000,20.549999,286.179993,17,127,1754534364,211,1438569564,0
0,,DF17,7,24.171406,119.962448,24510.699219,5.550000,21.340000,286.450012,17,127,1754534365,212,1438569565,0
0,,DF17,7,24.171515,119.962021,24521.400391,5.190000,23.500000,284.760010,17,127,1754534367,214,1438569567,0
0,,DF17,7,24.171574,119.961792,24526.900391,5.850000,25.129999,286.839996,17,127,1754534368,215,1438569568,0
0,,DF17,7,24.171642,119.961563,24532.000000,4.260000,25.980000,288.299988,17,127,1754534369,216,1438569569,0
0,,DF17,7,24.174786,119.930115,25195.900391,5.150000,25.510000,275.829987,17,127,1754534504,95,1438569704,0
0,,DF17,7,24.177408,119.859238,19691.000000,-29.760000,22.240000,265.359985,17,127,1754534805,140,1438570005,0
0,,DF17,7,24.174334,119.848679,18566.699219,-17.549999,25.290001,254.440002,17,127,1754534854,189,1438570054,0
0,,DF17,7,24.174271,119.848434,18549.300781,-16.600000,25.750000,253.779999,17,127,1754534855,190,1438570055,0
